,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
153,2019-12-03,19.49461620522814,-2.224951351850203,77.66558869123314,19.49461620522814,19.49461620522814,16.676976103851892,16.676976103851892,16.676976103851892,0.247324772138055,0.247324772138055,0.247324772138055,16.42965133171384,16.42965133171384,16.42965133171384,0.0,0.0,0.0,36.17159230908003
154,2019-12-04,19.552457826904178,-1.18015366536924,78.22736923522714,19.552457826904178,19.552457826904178,16.79207473531396,16.79207473531396,16.79207473531396,0.6081325536246985,0.6081325536246985,0.6081325536246985,16.183942181689257,16.183942181689257,16.183942181689257,0.0,0.0,0.0,36.344532562218134
155,2019-12-05,19.610299448580214,-4.566991120789056,74.48101303188311,19.610299448580214,19.610299448580214,15.60106776393526,15.60106776393526,15.60106776393526,-0.22541790534886605,-0.22541790534886605,-0.22541790534886605,15.826485669284125,15.826485669284125,15.826485669284125,0.0,0.0,0.0,35.211367212515476
156,2019-12-06,19.668141070256247,-10.449613905449105,77.08988597411864,19.668141070256247,19.668141070256247,14.62331575035628,14.62331575035628,14.62331575035628,-0.7396400812793648,-0.7396400812793648,-0.7396400812793648,15.362955831635645,15.362955831635645,15.362955831635645,0.0,0.0,0.0,34.291456820612524
157,2019-12-09,19.841665935284357,-5.2837297892869115,75.52955456214984,19.841665935284357,19.841665935284357,14.600542513000137,14.600542513000137,14.600542513000137,1.16457933345091,1.16457933345091,1.16457933345091,13.435963179549226,13.435963179549226,13.435963179549226,0.0,0.0,0.0,34.4422084482845
158,2019-12-10,19.89950755696039,-8.555310376844766,72.36579659095199,19.89950755696039,19.89950755696039,12.908280364878504,12.908280364878504,12.908280364878504,0.24732477213814338,0.24732477213814338,0.24732477213814338,12.660955592740358,12.660955592740358,12.660955592740358,0.0,0.0,0.0,32.807787921838894
159,2019-12-11,19.957349178636427,-9.879660299741952,73.293733159975,19.957349178636427,19.957349178636427,12.456005291205837,12.456005291205837,12.456005291205837,0.6081325536272546,0.6081325536272546,0.6081325536272546,11.847872737578582,11.847872737578582,11.847872737578582,0.0,0.0,0.0,32.41335446984226
160,2019-12-12,20.01519080031246,-8.387544908848914,69.5058317908336,20.01519080031246,20.01519080031246,10.790476685491107,10.790476685491107,10.790476685491107,-0.22541790534844508,-0.22541790534844508,-0.22541790534844508,11.015894590839554,11.015894590839554,11.015894590839554,0.0,0.0,0.0,30.805667485803568
161,2019-12-13,20.073032421988497,-9.922539680800936,72.5152135402369,20.073032421988497,20.073032421988497,9.445347201225404,9.445347201225404,9.445347201225404,-0.7396400812839528,-0.7396400812839528,-0.7396400812839528,10.184987282509356,10.184987282509356,10.184987282509356,0.0,0.0,0.0,29.518379623213903
162,2019-12-16,20.818996581811916,-7.613448478404405,69.53086620203115,20.818996581811916,20.818996581811916,9.063242931858356,9.063242931858356,9.063242931858356,1.1645793334502805,1.1645793334502805,1.1645793334502805,7.898663598408077,7.898663598408077,7.898663598408077,0.0,0.0,0.0,29.88223951367027
163,2019-12-17,21.067651301753045,-9.754179972518408,68.83708036930128,21.067651301753045,21.067651301753045,7.515558173254391,7.515558173254391,7.515558173254391,0.24732477213745752,0.24732477213745752,0.24732477213745752,7.268233401116933,7.268233401116933,7.268233401116933,0.0,0.0,0.0,28.583209475007436
164,2019-12-18,21.316306021694185,-12.5605861126353,70.3690451515381,21.316306021694185,21.316306021694185,7.339449166382624,7.339449166382624,7.339449166382624,0.6081325536263649,0.6081325536263649,0.6081325536263649,6.7313166127562605,6.7313166127562605,6.7313166127562605,0.0,0.0,0.0,28.65575518807681
165,2019-12-19,21.564960741635335,-14.958595551238037,67.14181397514263,21.564960741635335,21.564960741635335,6.075812494682129,6.075812494682129,6.075812494682129,-0.2254179053514098,-0.2254179053514098,-0.2254179053514098,6.301230400033539,6.301230400033539,6.301230400033539,0.0,0.0,0.0,27.640773236317465
166,2019-12-20,21.81361546157646,-12.01942386942503,70.17148300702318,21.81361546157646,21.81361546157646,5.248873233744937,5.248873233744937,5.248873233744937,-0.739640081281676,-0.739640081281676,-0.739640081281676,5.988513315026613,5.988513315026613,5.988513315026613,0.0,0.0,0.0,27.0624886953214
167,2019-12-23,22.55957962139988,-8.971027646641673,69.25463013228307,22.55957962139988,22.55957962139988,6.976598694185092,6.976598694185092,6.976598694185092,1.164579333450617,1.164579333450617,1.164579333450617,5.8120193607344754,5.8120193607344754,5.8120193607344754,0.0,0.0,0.0,29.536178315584973
168,2019-12-24,22.80823434134102,-8.597524459360795,68.24038860965469,22.80823434134102,22.80823434134102,6.256294108615673,6.256294108615673,6.256294108615673,0.24732477213896878,0.24732477213896878,0.24732477213896878,6.008969336476705,6.008969336476705,6.008969336476705,0.0,0.0,0.0,29.064528449956693
169,2019-12-26,23.3055437812233,-11.358294627121714,69.79999171081806,23.3055437812233,23.3055437812233,6.527664459485794,6.527664459485794,6.527664459485794,-0.22541790534664005,-0.22541790534664005,-0.22541790534664005,6.7530823648324345,6.7530823648324345,6.7530823648324345,0.0,0.0,0.0,29.833208240709094
170,2019-12-27,23.55419850116444,-10.673052959679843,68.31197099300677,23.55419850116444,23.55419850116444,6.537774516807299,6.537774516807299,6.537774516807299,-0.7396400812793993,-0.7396400812793993,-0.7396400812793993,7.277414598086698,7.277414598086698,7.277414598086698,0.0,0.0,0.0,30.09197301797174
171,2019-12-30,24.300162660987855,-4.984027244939429,76.85173824317931,24.300162660987855,24.300162660987855,10.428869623212705,10.428869623212705,10.428869623212705,1.1645793334499879,1.1645793334499879,1.1645793334499879,9.26429028976272,9.26429028976272,9.26429028976272,0.0,0.0,0.0,34.72903228420056
172,2019-12-31,24.548817380928995,-6.383079405117748,73.94946346130877,24.548817380928995,24.548817380928995,10.245492949686374,10.245492949686374,10.245492949686374,0.24732477213763426,0.24732477213763426,0.24732477213763426,9.99816817754874,9.99816817754874,9.99816817754874,0.0,0.0,0.0,34.79431033061537
173,2020-01-02,25.046126820811264,-5.981960942658148,76.86702439713928,25.046126820811264,25.046126820811264,11.21665199649306,11.21665199649306,11.21665199649306,-0.22541790534960474,-0.22541790534960474,-0.22541790534960474,11.442069901842665,11.442069901842665,11.442069901842665,0.0,0.0,0.0,36.26277881730432
174,2020-01-03,25.294781540752414,-3.99003440629123,76.98172036221764,25.294781540752414,25.294781540752414,11.368142801096825,11.368142801096825,11.368142801096825,-0.7396400812805549,-0.7396400812805549,-0.7396400812805549,12.10778288237738,12.10778288237738,12.10778288237738,0.0,0.0,0.0,36.66292434184924
175,2020-01-06,26.04074570057582,0.7344355935406152,79.50619252109439,26.04074570057582,26.04074570057582,14.801055915275326,14.801055915275326,14.801055915275326,1.1645793334504289,1.1645793334504289,1.1645793334504289,13.636476581824898,13.636476581824898,13.636476581824898,0.0,0.0,0.0,40.841801615851146
176,2020-01-07,26.289400420516973,1.480334358156172,82.83615300741269,26.289400420516973,26.289400420516973,14.181154113041817,14.181154113041817,14.181154113041817,0.2473247721404427,0.2473247721404427,0.2473247721404427,13.933829340901374,13.933829340901374,13.933829340901374,0.0,0.0,0.0,40.47055453355879
177,2020-01-08,26.53805514045811,-0.7423375391825716,84.05044247315513,26.53805514045811,26.53805514045811,14.712135102771416,14.712135102771416,14.712135102771416,0.6081325536263643,0.6081325536263643,0.6081325536263643,14.104002549145052,14.104002549145052,14.104002549145052,0.0,0.0,0.0,41.250190243229525
178,2020-01-09,26.786709860399238,1.9990238709826915,80.91424205318472,26.786709860399238,26.786709860399238,13.9139346726202,13.9139346726202,13.9139346726202,-0.22541790534918377,-0.22541790534918377,-0.22541790534918377,14.139352577969385,14.139352577969385,14.139352577969385,0.0,0.0,0.0,40.70064453301944
179,2020-01-10,27.03536458034039,-0.17705650952221347,77.79701063450472,27.03536458034039,27.03536458034039,13.296315118673673,13.296315118673673,13.296315118673673,-0.7396400812762168,-0.7396400812762168,-0.7396400812762168,14.035955199949889,14.035955199949889,14.035955199949889,0.0,0.0,0.0,40.33167969901406
180,2020-01-13,27.781328740163797,1.1294132954392015,84.06379574103423,27.781328740163797,27.781328740163797,14.076642112780952,14.076642112780952,14.076642112780952,1.164579333450661,1.164579333450661,1.164579333450661,12.912062779330292,12.912062779330292,12.912062779330292,0.0,0.0,0.0,41.857970852944746
181,2020-01-14,28.029983460104948,-0.7289055034797007,77.95877003408077,28.029983460104948,28.029983460104948,12.538863421219796,12.538863421219796,12.538863421219796,0.24732477213910828,0.24732477213910828,0.24732477213910828,12.291538649080685,12.291538649080685,12.291538649080685,0.0,0.0,0.0,40.568846881324745
182,2020-01-15,28.278638180046077,-2.705812534064098,79.0282748253109,28.278638180046077,28.278638180046077,12.177775275420355,12.177775275420355,12.177775275420355,0.6081325536270289,0.6081325536270289,0.6081325536270289,11.569642721793326,11.569642721793326,11.569642721793326,0.0,0.0,0.0,40.45641345546643
183,2020-01-16,28.527292899987213,-0.8443171268739214,80.04427710049417,28.527292899987213,28.527292899987213,10.538576904126456,10.538576904126456,10.538576904126456,-0.22541790534876274,-0.22541790534876274,-0.22541790534876274,10.76399480947522,10.76399480947522,10.76399480947522,0.0,0.0,0.0,39.06586980411367
184,2020-01-17,28.775947619928367,-4.450207014490962,83.50753741033222,28.775947619928367,28.775947619928367,9.15507274674647,9.15507274674647,9.15507274674647,-0.739640081284237,-0.739640081284237,-0.739640081284237,9.894712828030707,9.894712828030707,9.894712828030707,0.0,0.0,0.0,37.93102036667484
185,2020-01-21,29.770566499692922,-5.482007994449063,76.00033577095242,29.770566499692922,29.770566499692922,6.486180992180544,6.486180992180544,6.486180992180544,0.24732477213777365,0.24732477213777365,0.24732477213777365,6.238856220042771,6.238856220042771,6.238856220042771,0.0,0.0,0.0,36.25674749187347
186,2020-01-22,30.01922121963405,-2.594906428533289,76.0030432480735,30.01922121963405,30.01922121963405,6.0075402097309905,6.0075402097309905,6.0075402097309905,0.6081325536288078,0.6081325536288078,0.6081325536288078,5.399407656102182,5.399407656102182,5.399407656102182,0.0,0.0,0.0,36.02676142936504
187,2020-01-23,30.26787593957519,-7.79468342561451,70.72237798190214,30.26787593957519,30.26787593957519,4.410158506493977,4.410158506493977,4.410158506493977,-0.22541790534834177,-0.22541790534834177,-0.22541790534834177,4.635576411842318,4.635576411842318,4.635576411842318,0.0,0.0,0.0,34.67803444606917
188,2020-01-24,30.51653065951634,-5.51436411320631,71.39758140425141,30.51653065951634,30.51653065951634,3.2278231494230396,3.2278231494230396,3.2278231494230396,-0.7396400812819603,-0.7396400812819603,-0.7396400812819603,3.967463230705,3.967463230705,3.967463230705,0.0,0.0,0.0,33.74435380893938
189,2020-01-27,31.262494819339746,-5.71941137902797,74.23402595215487,31.262494819339746,31.262494819339746,3.86096199356792,3.86096199356792,3.86096199356792,1.1645793334513344,1.1645793334513344,1.1645793334513344,2.6963826601165857,2.6963826601165857,2.6963826601165857,0.0,0.0,0.0,35.12345681290767
190,2020-01-28,31.511149539280886,-7.060623696521017,75.33554738754306,31.511149539280886,31.511149539280886,2.8000421084975655,2.8000421084975655,2.8000421084975655,0.24732477213928483,0.24732477213928483,0.24732477213928483,2.5527173363582802,2.5527173363582802,2.5527173363582802,0.0,0.0,0.0,34.31119164777845
191,2020-01-29,31.759804259222026,-4.852969621749849,75.97748658664818,31.759804259222026,31.759804259222026,3.165060747982719,3.165060747982719,3.165060747982719,0.6081325536252495,0.6081325536252495,0.6081325536252495,2.5569281943574693,2.5569281943574693,2.5569281943574693,0.0,0.0,0.0,34.924865007204744
192,2020-01-30,32.008458979163166,-7.98041713819669,74.23879968009268,32.008458979163166,32.008458979163166,2.4818890010636165,2.4818890010636165,2.4818890010636165,-0.22541790535130649,-0.22541790535130649,-0.22541790535130649,2.707306906414923,2.707306906414923,2.707306906414923,0.0,0.0,0.0,34.49034798022678
193,2020-01-31,32.257113699104295,-4.938067887123758,77.8794318548512,32.257113699104295,32.257113699104295,2.2581269258858434,2.2581269258858434,2.2581269258858434,-0.7396400812810546,-0.7396400812810546,-0.7396400812810546,2.9977670071668983,2.9977670071668983,2.9977670071668983,0.0,0.0,0.0,34.51524062499014
194,2020-02-03,33.00307785892771,-0.2052752042026105,78.97779352735425,33.00307785892771,33.00307785892771,5.750390464330106,5.750390464330106,5.750390464330106,1.1645793334499481,1.1645793334499481,1.1645793334499481,4.585811130880158,4.585811130880158,4.585811130880158,0.0,0.0,0.0,38.75346832325782
195,2020-02-04,33.251732578868854,-2.6899881862081068,80.24072542070037,33.251732578868854,33.251732578868854,5.541084129178189,5.541084129178189,5.541084129178189,0.24732477213795037,0.24732477213795037,0.24732477213795037,5.293759357040238,5.293759357040238,5.293759357040238,0.0,0.0,0.0,38.79281670804704
196,2020-02-05,33.500387298810004,0.11843998434428449,80.34144838955432,33.500387298810004,33.500387298810004,6.660970551735226,6.660970551735226,6.660970551735226,0.6081325536270283,0.6081325536270283,0.6081325536270283,6.052837998108197,6.052837998108197,6.052837998108197,0.0,0.0,0.0,40.16135785054523
197,2020-02-06,33.74904201875114,3.1284706675639167,84.10177104112175,33.74904201875114,33.74904201875114,6.611058870606083,6.611058870606083,6.611058870606083,-0.2254179053489594,-0.2254179053489594,-0.2254179053489594,6.836476775955042,6.836476775955042,6.836476775955042,0.0,0.0,0.0,40.36010088935723
198,2020-02-07,33.99769673869227,-1.7725567020154729,84.31611338264601,33.99769673869227,33.99769673869227,6.876923933445752,6.876923933445752,6.876923933445752,-0.7396400812787781,-0.7396400812787781,-0.7396400812787781,7.61656401472453,7.61656401472453,7.61656401472453,0.0,0.0,0.0,40.87462067213802
199,2020-02-10,34.743660898515685,4.309932858328387,88.18362722697363,34.743660898515685,34.743660898515685,10.811118495225701,10.811118495225701,10.811118495225701,1.164579333450285,1.164579333450285,1.164579333450285,9.646539161775417,9.646539161775417,9.646539161775417,0.0,0.0,0.0,45.554779393741384
200,2020-02-11,34.99231561845683,6.724886213790161,84.50999712715331,34.99231561845683,34.99231561845683,10.373410693909907,10.373410693909907,10.373410693909907,0.24732477213933593,0.24732477213933593,0.24732477213933593,10.126085921770569,10.126085921770569,10.126085921770569,0.0,0.0,0.0,45.36572631236673
201,2020-02-12,35.24097033839798,2.93356222309562,85.41642046966376,35.24097033839798,35.24097033839798,11.07229046307063,11.07229046307063,11.07229046307063,0.6081325536288072,0.6081325536288072,0.6081325536288072,10.464157909441822,10.464157909441822,10.464157909441822,0.0,0.0,0.0,46.31326080146861
202,2020-02-13,35.59905765283702,6.010492470395951,83.66591581821584,35.59905765283702,35.59905765283702,10.41341056933966,10.41341056933966,10.41341056933966,-0.22541790535192413,-0.22541790535192413,-0.22541790535192413,10.638828474691584,10.638828474691584,10.638828474691584,0.0,0.0,0.0,46.01246822217668
203,2020-02-14,35.957144967276065,6.830703482337962,88.29489266770814,35.957144967276065,35.957144967276065,9.891957058124623,9.891957058124623,9.891957058124623,-0.7396400812799335,-0.7396400812799335,-0.7396400812799335,10.631597139404557,10.631597139404557,10.631597139404557,0.0,0.0,0.0,45.84910202540069
204,2020-02-18,37.389494225032266,4.66314195214716,85.0793325463996,37.389494225032266,37.389494225032266,8.807329822119222,8.807329822119222,8.807329822119222,0.2473247721380015,0.2473247721380015,0.2473247721380015,8.560005049981221,8.560005049981221,8.560005049981221,0.0,0.0,0.0,46.19682404715149
205,2020-02-19,37.747581539471305,5.872828873851207,86.34442431892813,37.747581539471305,37.747581539471305,8.124645643108618,8.124645643108618,8.124645643108618,0.608132553625249,0.608132553625249,0.608132553625249,7.51651308948337,7.51651308948337,7.51651308948337,0.0,0.0,0.0,45.87222718257992
206,2020-02-20,38.10566885391035,5.052060783616313,85.0152984959461,38.10566885391035,38.10566885391035,6.048560624076336,6.048560624076336,6.048560624076336,-0.22541790534473166,-0.22541790534473166,-0.22541790534473166,6.273978529421068,6.273978529421068,6.273978529421068,0.0,0.0,0.0,44.15422947798669
207,2020-02-21,38.46375616834939,2.964253876958574,82.3025911624076,38.46375616834939,38.46375616834939,4.106811015114292,4.106811015114292,4.106811015114292,-0.7396400812810892,-0.7396400812810892,-0.7396400812810892,4.846451096395381,4.846451096395381,4.846451096395381,0.0,0.0,0.0,42.57056718346368
208,2020-02-24,39.538018111666545,-0.8802374949194369,78.69827736301909,39.538018111666545,39.538018111666545,0.823390169857528,0.823390169857528,0.823390169857528,1.1645793334508534,1.1645793334508534,1.1645793334508534,-0.3411891635933255,-0.3411891635933255,-0.3411891635933255,0.0,0.0,0.0,40.36140828152407
209,2020-02-25,39.89610542610559,-6.050436146144243,75.9417972150952,39.89610542610559,39.89610542610559,-2.0382830777293113,-2.0382830777293113,-2.0382830777293113,0.24732477213808987,0.24732477213808987,0.24732477213808987,-2.285607849867401,-2.285607849867401,-2.285607849867401,0.0,0.0,0.0,37.85782234837628
210,2020-02-26,40.25419274054464,-5.061781403792596,77.21345624635931,40.25419274054464,40.25419274054464,-3.6792320979531623,-3.6792320979531623,-3.6792320979531623,0.6081325536270278,0.6081325536270278,0.6081325536270278,-4.28736465158019,-4.28736465158019,-4.28736465158019,0.0,0.0,0.0,36.57496064259148
211,2020-02-27,40.61228005498368,-4.195714163107558,73.49896642857571,40.61228005498368,40.61228005498368,-6.5389434243913405,-6.5389434243913405,-6.5389434243913405,-0.2254179053457703,-0.2254179053457703,-0.2254179053457703,-6.31352551904557,-6.31352551904557,-6.31352551904557,0.0,0.0,0.0,34.07333663059234
212,2020-02-28,40.970367369422725,-9.665191723010075,70.90497991350779,40.970367369422725,40.970367369422725,-9.069996712309946,-9.069996712309946,-9.069996712309946,-0.7396400812822448,-0.7396400812822448,-0.7396400812822448,-8.330356631027701,-8.330356631027701,-8.330356631027701,0.0,0.0,0.0,31.90037065711278
213,2020-03-02,42.04462931273988,-13.04210448580526,69.48557930698263,42.04462931273988,42.04462931273988,-12.827364946370402,-12.827364946370402,-12.827364946370402,1.1645793334512946,1.1645793334512946,1.1645793334512946,-13.991944279821697,-13.991944279821697,-13.991944279821697,0.0,0.0,0.0,29.217264366369477
214,2020-03-03,42.40271662717892,-11.498484802345368,67.72447499656981,42.40271662717892,42.40271662717892,-15.398026865855286,-15.398026865855286,-15.398026865855286,0.24732477213817822,0.24732477213817822,0.24732477213817822,-15.645351637993462,-15.645351637993462,-15.645351637993462,0.0,0.0,0.0,27.004689761323633
215,2020-03-04,42.760803941617965,-13.164452044198615,69.42701895040555,42.760803941617965,42.760803941617965,-16.527568418746135,-16.527568418746135,-16.527568418746135,0.6081325536276926,0.6081325536276926,0.6081325536276926,-17.13570097237383,-17.13570097237383,-17.13570097237383,0.0,0.0,0.0,26.23323552287183
216,2020-03-05,43.11889125605701,-15.018959402207257,67.75416656493842,43.11889125605701,43.11889125605701,-18.665591487739885,-18.665591487739885,-18.665591487739885,-0.22541790534534933,-0.22541790534534933,-0.22541790534534933,-18.440173582394536,-18.440173582394536,-18.440173582394536,0.0,0.0,0.0,24.453299768317127
217,2020-03-06,43.47697857049608,-15.304991784839363,61.42150301453218,43.47697857049608,43.47697857049608,-20.279580944883364,-20.279580944883364,-20.279580944883364,-0.7396400812799682,-0.7396400812799682,-0.7396400812799682,-19.539940863603395,-19.539940863603395,-19.539940863603395,0.0,0.0,0.0,23.197397625612716
218,2020-03-09,44.551240513813205,-16.417214825856128,65.02996140770239,44.551240513813205,44.551240513813205,-20.32553882251117,-20.32553882251117,-20.32553882251117,1.164579333449804,1.164579333449804,1.164579333449804,-21.490118155960975,-21.490118155960975,-21.490118155960975,0.0,0.0,0.0,24.225701691302035
219,2020-03-10,44.90932782825223,-13.744926808467744,64.46559102447469,44.90932782825223,44.90932782825223,-21.42676486699134,-21.42676486699134,-21.42676486699134,0.2473247721382666,0.2473247721382666,0.2473247721382666,-21.67408963912961,-21.67408963912961,-21.67408963912961,0.0,0.0,0.0,23.48256296126089
220,2020-03-11,45.2674151426913,-17.299462161263172,63.67658860251887,45.2674151426913,45.2674151426913,-21.020827299008783,-21.020827299008783,-21.020827299008783,0.6081325536294713,0.6081325536294713,0.6081325536294713,-21.628959852638253,-21.628959852638253,-21.628959852638253,0.0,0.0,0.0,24.246587843682516
221,2020-03-12,45.62550245713034,-14.657434537819631,64.3074560470682,45.62550245713034,45.62550245713034,-21.589563446414164,-21.589563446414164,-21.589563446414164,-0.225417905348314,-0.225417905348314,-0.225417905348314,-21.36414554106585,-21.36414554106585,-21.36414554106585,0.0,0.0,0.0,24.035939010716174
222,2020-03-13,45.983589771569385,-13.895006672713123,65.07291215362963,45.983589771569385,45.983589771569385,-21.633040295016375,-21.633040295016375,-21.633040295016375,-0.739640081284556,-0.739640081284556,-0.739640081284556,-20.893400213731816,-20.893400213731816,-20.893400213731816,0.0,0.0,0.0,24.35054947655301
223,2020-03-16,47.05785171488652,-8.658353394291396,69.23568269277757,47.05785171488652,47.05785171488652,-17.274605390347354,-17.274605390347354,-17.274605390347354,1.1645793334501404,1.1645793334501404,1.1645793334501404,-18.4391847237975,-18.4391847237975,-18.4391847237975,0.0,0.0,0.0,29.783246324539164
224,2020-03-17,47.41593902932558,-9.883840969436653,69.1060666583164,47.41593902932558,47.41593902932558,-17.105933095528144,-17.105933095528144,-17.105933095528144,0.24732477213693213,0.24732477213693213,0.24732477213693213,-17.353257867665075,-17.353257867665075,-17.353257867665075,0.0,0.0,0.0,30.310005933797434
225,2020-03-18,47.774026343764625,-8.508790298813613,72.63806532275333,47.774026343764625,47.774026343764625,-15.570307639462602,-15.570307639462602,-15.570307639462602,0.608132553625913,0.608132553625913,0.608132553625913,-16.178440193088516,-16.178440193088516,-16.178440193088516,0.0,0.0,0.0,32.20371870430202
226,2020-03-19,48.13211365820367,-7.233697649915032,73.40657324217379,48.13211365820367,48.13211365820367,-15.168939109071223,-15.168939109071223,-15.168939109071223,-0.22541790535127873,-0.22541790535127873,-0.22541790535127873,-14.943521203719946,-14.943521203719946,-14.943521203719946,0.0,0.0,0.0,32.96317454913245
227,2020-03-20,48.49020097264271,-3.4399640475880617,76.22118140647277,48.49020097264271,48.49020097264271,-14.41713470965339,-14.41713470965339,-14.41713470965339,-0.7396400812802181,-0.7396400812802181,-0.7396400812802181,-13.67749462837317,-13.67749462837317,-13.67749462837317,0.0,0.0,0.0,34.07306626298932
228,2020-03-23,49.564462915959844,-0.8934942066717392,79.79287635581655,49.564462915959844,49.564462915959844,-8.806979994538821,-8.806979994538821,-8.806979994538821,1.1645793334503725,1.1645793334503725,1.1645793334503725,-9.971559327989192,-9.971559327989192,-9.971559327989192,0.0,0.0,0.0,40.75748292142102
229,2020-03-24,49.92255023039891,3.807083835326871,83.75020376999754,49.92255023039891,49.92255023039891,-8.604476174768477,-8.604476174768477,-8.604476174768477,0.24732477213844323,0.24732477213844323,0.24732477213844323,-8.85180094690692,-8.85180094690692,-8.85180094690692,0.0,0.0,0.0,41.31807405563043
230,2020-03-25,50.28063754483795,7.4814224657769515,84.85291635665693,50.28063754483795,50.28063754483795,-7.218145984528834,-7.218145984528834,-7.218145984528834,0.6081325536265777,0.6081325536265777,0.6081325536265777,-7.826278538155412,-7.826278538155412,-7.826278538155412,0.0,0.0,0.0,43.06249156030912
231,2020-03-26,50.638724859277,2.03332872237811,84.70246664511717,50.638724859277,50.638724859277,-7.137772520268279,-7.137772520268279,-7.137772520268279,-0.22541790534747203,-0.22541790534747203,-0.22541790534747203,-6.9123546149208055,-6.9123546149208055,-6.9123546149208055,0.0,0.0,0.0,43.50095233900872
232,2020-03-27,50.996812173716044,6.327683382008413,84.50943199155569,50.996812173716044,50.996812173716044,-6.86356426021606,-6.86356426021606,-6.86356426021606,-0.7396400812813736,-0.7396400812813736,-0.7396400812813736,-6.123924178934685,-6.123924178934685,-6.123924178934685,0.0,0.0,0.0,44.133247913499986
233,2020-03-30,52.07107411703317,10.12329807100146,89.96265596771106,52.07107411703317,52.07107411703317,-3.430535337277635,-3.430535337277635,-3.430535337277635,1.1645793334506045,1.1645793334506045,1.1645793334506045,-4.59511467072824,-4.59511467072824,-4.59511467072824,0.0,0.0,0.0,48.64053877975554
234,2020-03-31,52.42916143147224,8.242783286213617,87.99558684690022,52.42916143147224,52.42916143147224,-4.126196369867526,-4.126196369867526,-4.126196369867526,0.24732477213840598,0.24732477213840598,0.24732477213840598,-4.373521142005933,-4.373521142005933,-4.373521142005933,0.0,0.0,0.0,48.30296506160471
235,2020-04-01,52.787248745911285,9.21068261929352,88.53068869466797,52.787248745911285,52.787248745911285,-3.6834379794499585,-3.6834379794499585,-3.6834379794499585,0.6081325536256881,0.6081325536256881,0.6081325536256881,-4.291570533075647,-4.291570533075647,-4.291570533075647,0.0,0.0,0.0,49.10381076646133
236,2020-04-02,53.145336060350324,9.227425732691133,91.00108698260014,53.145336060350324,53.145336060350324,-4.567177838706808,-4.567177838706808,-4.567177838706808,-0.22541790535043674,-0.22541790535043674,-0.22541790535043674,-4.3417599333563714,-4.3417599333563714,-4.3417599333563714,0.0,0.0,0.0,48.57815822164352
237,2020-04-03,53.50342337478937,6.188526649150704,86.88061432650116,53.50342337478937,53.50342337478937,-5.253446693221265,-5.253446693221265,-5.253446693221265,-0.7396400812790969,-0.7396400812790969,-0.7396400812790969,-4.513806611942169,-4.513806611942169,-4.513806611942169,0.0,0.0,0.0,48.24997668156811
238,2020-04-06,54.577685318106525,10.42264384662302,91.24513317860313,54.577685318106525,54.577685318106525,-4.461382448424389,-4.461382448424389,-4.461382448424389,1.164579333451046,1.164579333451046,1.164579333451046,-5.625961781875436,-5.625961781875436,-5.625961781875436,0.0,0.0,0.0,50.11630286968214
239,2020-04-07,54.93577263254557,9.607651105995261,92.47559635809279,54.93577263254557,54.93577263254557,-5.895740763019091,-5.895740763019091,-5.895740763019091,0.24732477213849444,0.24732477213849444,0.24732477213849444,-6.143065535157585,-6.143065535157585,-6.143065535157585,0.0,0.0,0.0,49.04003186952648
240,2020-04-08,55.29385994698461,8.605535224500137,87.79679723651901,55.29385994698461,55.29385994698461,-6.097329678646534,-6.097329678646534,-6.097329678646534,0.6081325536274668,0.6081325536274668,0.6081325536274668,-6.705462232274001,-6.705462232274001,-6.705462232274001,0.0,0.0,0.0,49.19653026833808
241,2020-04-09,55.65194726142366,8.361445710331962,92.10711459410378,55.65194726142366,55.65194726142366,-7.5219002930966266,-7.5219002930966266,-7.5219002930966266,-0.22541790535001577,-0.22541790535001577,-0.22541790535001577,-7.296482387746612,-7.296482387746612,-7.296482387746612,0.0,0.0,0.0,48.13004696832703
242,2020-04-13,57.084296519179844,7.144422725040689,89.40783924051276,57.084296519179844,57.084296519179844,-8.484845117870142,-8.484845117870142,-8.484845117870142,1.1645793334512777,1.1645793334512777,1.1645793334512777,-9.64942445132142,-9.64942445132142,-9.64942445132142,0.0,0.0,0.0,48.5994514013097
243,2020-04-14,57.56383391219099,5.129997542070854,89.71580251165678,57.56383391219099,57.56383391219099,-9.927872098732204,-9.927872098732204,-9.927872098732204,0.2473247721385827,0.2473247721385827,0.2473247721385827,-10.175196870870787,-10.175196870870787,-10.175196870870787,0.0,0.0,0.0,47.635961813458785
244,2020-04-15,58.04337130520213,5.978952792720139,89.29819544804646,58.04337130520213,58.04337130520213,-10.051556056587803,-10.051556056587803,-10.051556056587803,0.6081325536265771,0.6081325536265771,0.6081325536265771,-10.65968861021438,-10.65968861021438,-10.65968861021438,0.0,0.0,0.0,47.99181524861433
245,2020-04-16,58.5229086982133,7.8190786558986245,88.56689393307504,58.5229086982133,58.5229086982133,-11.324490397370086,-11.324490397370086,-11.324490397370086,-0.22541790534766867,-0.22541790534766867,-0.22541790534766867,-11.099072492022419,-11.099072492022419,-11.099072492022419,0.0,0.0,0.0,47.198418300843215
